,sp_name,sp_artist,sp_url,year,popularity,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,bbd
3877,The Journey - Live,Molly Hatchet,https://open.spotify.com/track/1AuQWuuCWT1F90pcP6KK0O,1996,15,0.0022600000000000003,https://api.spotify.com/v1/audio-analysis/1AuQWuuCWT1F90pcP6KK0O,0.126,420693,0.946,1AuQWuuCWT1F90pcP6KK0O,0.146,7,0.474,-5.915,1,0.0621,170.017,4,https://api.spotify.com/v1/tracks/1AuQWuuCWT1F90pcP6KK0O,audio_features,spotify:track:1AuQWuuCWT1F90pcP6KK0O,0.35,0
3878,Bistro,Anis,https://open.spotify.com/track/1dgxJQcN94o9LIlAI6PyYy,2005,21,0.41200000000000003,https://api.spotify.com/v1/audio-analysis/1dgxJQcN94o9LIlAI6PyYy,0.758,268693,0.344,1dgxJQcN94o9LIlAI6PyYy,0.0,2,0.111,-12.095999999999998,0,0.20800000000000002,89.559,4,https://api.spotify.com/v1/tracks/1dgxJQcN94o9LIlAI6PyYy,audio_features,spotify:track:1dgxJQcN94o9LIlAI6PyYy,0.305,0
3879,Granulation 3,Sylvain Chauveau,https://open.spotify.com/track/6aUbyPHXgMn3qymsf1nsWK,2003,0,0.113,https://api.spotify.com/v1/audio-analysis/6aUbyPHXgMn3qymsf1nsWK,0.498,95547,0.0755,6aUbyPHXgMn3qymsf1nsWK,0.000147,11,0.307,-36.852,1,0.722,85.13799999999999,4,https://api.spotify.com/v1/tracks/6aUbyPHXgMn3qymsf1nsWK,audio_features,spotify:track:6aUbyPHXgMn3qymsf1nsWK,0.442,0
3880,People Line up the Halls,Morning Runner,https://open.spotify.com/track/48YRpw0zAUrHad7ylzrPiQ,2006,1,0.6920000000000001,https://api.spotify.com/v1/audio-analysis/48YRpw0zAUrHad7ylzrPiQ,0.38799999999999996,265373,0.423,48YRpw0zAUrHad7ylzrPiQ,0.00763,11,0.141,-8.656,0,0.0273,98.86200000000001,4,https://api.spotify.com/v1/tracks/48YRpw0zAUrHad7ylzrPiQ,audio_features,spotify:track:48YRpw0zAUrHad7ylzrPiQ,0.11599999999999999,0
3881,Gente perdida - Ao vivo,Mafalda Veiga,https://open.spotify.com/track/7kg1hJgfbhL0vekUScD5AY,2000,5,0.428,https://api.spotify.com/v1/audio-analysis/7kg1hJgfbhL0vekUScD5AY,0.561,256187,0.5710000000000001,7kg1hJgfbhL0vekUScD5AY,7.02e-06,9,0.9490000000000001,-12.800999999999998,1,0.0369,99.925,4,https://api.spotify.com/v1/tracks/7kg1hJgfbhL0vekUScD5AY,audio_features,spotify:track:7kg1hJgfbhL0vekUScD5AY,0.32,0
3882,Acceptance,Regulations,https://open.spotify.com/track/3aylWWSXQDzDuHBDR06AJG,2003,0,0.16399999999999998,https://api.spotify.com/v1/audio-analysis/3aylWWSXQDzDuHBDR06AJG,0.316,64000,0.9420000000000001,3aylWWSXQDzDuHBDR06AJG,0.00911,5,0.449,-2.022,1,0.16899999999999998,107.075,4,https://api.spotify.com/v1/tracks/3aylWWSXQDzDuHBDR06AJG,audio_features,spotify:track:3aylWWSXQDzDuHBDR06AJG,0.642,0
3883,License From A Cereal Box,Gob,https://open.spotify.com/track/7n22J8Q7vOrWEUyWkf0ZSz,1998,8,0.005379999999999999,https://api.spotify.com/v1/audio-analysis/7n22J8Q7vOrWEUyWkf0ZSz,0.495,121827,0.99,7n22J8Q7vOrWEUyWkf0ZSz,0.469,10,0.335,-6.909,0,0.0905,104.384,4,https://api.spotify.com/v1/tracks/7n22J8Q7vOrWEUyWkf0ZSz,audio_features,spotify:track:7n22J8Q7vOrWEUyWkf0ZSz,0.594,0
3884,Farenheit 303,Orbital,https://open.spotify.com/track/664NRJCZCorDlsWWaBkhcd,2005,20,0.0148,https://api.spotify.com/v1/audio-analysis/664NRJCZCorDlsWWaBkhcd,0.7959999999999999,504467,0.649,664NRJCZCorDlsWWaBkhcd,0.904,11,0.0803,-15.884,1,0.0515,124.01,4,https://api.spotify.com/v1/tracks/664NRJCZCorDlsWWaBkhcd,audio_features,spotify:track:664NRJCZCorDlsWWaBkhcd,0.49,0
3885,Love Crazy,Atlantic Starr,https://open.spotify.com/track/2R3L6vYiE93dYwJZvvD9M6,1991,20,0.00217,https://api.spotify.com/v1/audio-analysis/2R3L6vYiE93dYwJZvvD9M6,0.59,286760,0.6809999999999999,2R3L6vYiE93dYwJZvvD9M6,0.0197,10,0.064,-9.642000000000001,0,0.11,188.18599999999998,4,https://api.spotify.com/v1/tracks/2R3L6vYiE93dYwJZvvD9M6,audio_features,spotify:track:2R3L6vYiE93dYwJZvvD9M6,0.846,0
3886,Heartburns,Promoe,https://open.spotify.com/track/7aZGJxjkPgIl402RxmoELI,2007,6,0.0236,https://api.spotify.com/v1/audio-analysis/7aZGJxjkPgIl402RxmoELI,0.649,246587,0.6579999999999999,7aZGJxjkPgIl402RxmoELI,0.0,9,0.0595,-8.467,1,0.187,147.107,4,https://api.spotify.com/v1/tracks/7aZGJxjkPgIl402RxmoELI,audio_features,spotify:track:7aZGJxjkPgIl402RxmoELI,0.619,0
3887,Freak Show Excess,Steve Vai,https://open.spotify.com/track/0eYXwPM0qji6qubMPXUYUe,2005,18,0.0008269999999999999,https://api.spotify.com/v1/audio-analysis/0eYXwPM0qji6qubMPXUYUe,0.21600000000000003,411640,0.8320000000000001,0eYXwPM0qji6qubMPXUYUe,0.853,2,0.10099999999999999,-6.141,1,0.0957,163.88299999999998,4,https://api.spotify.com/v1/tracks/0eYXwPM0qji6qubMPXUYUe,audio_features,spotify:track:0eYXwPM0qji6qubMPXUYUe,0.442,0
3888,Laws of the King,Lms,https://open.spotify.com/track/0I2Gumerhj3ZZiF2UI1kPJ,2001,2,0.121,https://api.spotify.com/v1/audio-analysis/0I2Gumerhj3ZZiF2UI1kPJ,0.769,241467,0.701,0I2Gumerhj3ZZiF2UI1kPJ,0.0,3,0.225,-7.641,0,0.254,145.822,4,https://api.spotify.com/v1/tracks/0I2Gumerhj3ZZiF2UI1kPJ,audio_features,spotify:track:0I2Gumerhj3ZZiF2UI1kPJ,0.657,0
3889,Forbidden Fruit,Louise Hoffsten,https://open.spotify.com/track/5WNUiTVvV5Y3cQiqmoPXGk,1993,2,0.19399999999999998,https://api.spotify.com/v1/audio-analysis/5WNUiTVvV5Y3cQiqmoPXGk,0.561,182907,0.259,5WNUiTVvV5Y3cQiqmoPXGk,0.0,0,0.0899,-11.335,1,0.0246,78.248,4,https://api.spotify.com/v1/tracks/5WNUiTVvV5Y3cQiqmoPXGk,audio_features,spotify:track:5WNUiTVvV5Y3cQiqmoPXGk,0.32299999999999995,0
3890,Thunder Road,Mary Lou Lord,https://open.spotify.com/track/4sldnVvScDahV3a6Clf43T,2005,8,0.8809999999999999,https://api.spotify.com/v1/audio-analysis/4sldnVvScDahV3a6Clf43T,0.49700000000000005,300493,0.106,4sldnVvScDahV3a6Clf43T,0.0,5,0.109,-13.452,1,0.0408,107.43700000000001,4,https://api.spotify.com/v1/tracks/4sldnVvScDahV3a6Clf43T,audio_features,spotify:track:4sldnVvScDahV3a6Clf43T,0.371,0
3891,Intermezzo,Headman,https://open.spotify.com/track/1tXikh38YtYMVFjNn99FPm,2001,0,0.262,https://api.spotify.com/v1/audio-analysis/1tXikh38YtYMVFjNn99FPm,0.828,47027,0.821,1tXikh38YtYMVFjNn99FPm,0.000802,1,0.299,-13.14,0,0.41100000000000003,110.035,4,https://api.spotify.com/v1/tracks/1tXikh38YtYMVFjNn99FPm,audio_features,spotify:track:1tXikh38YtYMVFjNn99FPm,0.342,0
3892,Every Beat Of My Heart,Claudine Longet,https://open.spotify.com/track/2TRpcTKUJOYm03JRlYWSHg,1999,1,0.902,https://api.spotify.com/v1/audio-analysis/2TRpcTKUJOYm03JRlYWSHg,0.23800000000000002,179933,0.396,2TRpcTKUJOYm03JRlYWSHg,0.000102,0,0.45,-9.561,1,0.0319,180.43900000000002,3,https://api.spotify.com/v1/tracks/2TRpcTKUJOYm03JRlYWSHg,audio_features,spotify:track:2TRpcTKUJOYm03JRlYWSHg,0.297,0
3893,Friends & Family,Trik Turner,https://open.spotify.com/track/4ZW6QfUewSO708NelnPZLF,2002,35,0.23800000000000002,https://api.spotify.com/v1/audio-analysis/4ZW6QfUewSO708NelnPZLF,0.753,198707,0.6559999999999999,4ZW6QfUewSO708NelnPZLF,0.0,5,0.0989,-7.122000000000001,1,0.0429,91.064,4,https://api.spotify.com/v1/tracks/4ZW6QfUewSO708NelnPZLF,audio_features,spotify:track:4ZW6QfUewSO708NelnPZLF,0.602,0
3894,Second Chance - The Demo,Erase The Grey,https://open.spotify.com/track/5rAxdqc3VcqJrSiGjoRiEG,2002,0,5.28e-05,https://api.spotify.com/v1/audio-analysis/5rAxdqc3VcqJrSiGjoRiEG,0.562,165794,0.892,5rAxdqc3VcqJrSiGjoRiEG,0.00147,6,0.124,-4.574,0,0.0592,131.976,4,https://api.spotify.com/v1/tracks/5rAxdqc3VcqJrSiGjoRiEG,audio_features,spotify:track:5rAxdqc3VcqJrSiGjoRiEG,0.5489999999999999,0
3895,Dia incerto,Natália Mallo,https://open.spotify.com/track/278M5QnOkzIW3XM0eRG8SM,2008,1,0.669,https://api.spotify.com/v1/audio-analysis/278M5QnOkzIW3XM0eRG8SM,0.595,222307,0.243,278M5QnOkzIW3XM0eRG8SM,0.0016699999999999998,2,0.11699999999999999,-14.548,0,0.0338,105.139,4,https://api.spotify.com/v1/tracks/278M5QnOkzIW3XM0eRG8SM,audio_features,spotify:track:278M5QnOkzIW3XM0eRG8SM,0.355,0
3896,Beware of the Dog - Instrumental,Jamelia,https://open.spotify.com/track/5qeIf0WaO3GRL92dEFbWjg,2006,3,1.34e-05,https://api.spotify.com/v1/audio-analysis/5qeIf0WaO3GRL92dEFbWjg,0.474,190253,0.963,5qeIf0WaO3GRL92dEFbWjg,0.526,6,0.319,-5.35,1,0.0457,130.016,4,https://api.spotify.com/v1/tracks/5qeIf0WaO3GRL92dEFbWjg,audio_features,spotify:track:5qeIf0WaO3GRL92dEFbWjg,0.831,0
3897,Irreverse,Koordinate of Wonders,https://open.spotify.com/track/6E9mGr6Q5PVwYrd3tRK7Ez,2006,0,0.00026000000000000003,https://api.spotify.com/v1/audio-analysis/6E9mGr6Q5PVwYrd3tRK7Ez,0.753,323547,0.386,6E9mGr6Q5PVwYrd3tRK7Ez,0.7170000000000001,1,0.324,-13.402999999999999,1,0.052000000000000005,126.929,4,https://api.spotify.com/v1/tracks/6E9mGr6Q5PVwYrd3tRK7Ez,audio_features,spotify:track:6E9mGr6Q5PVwYrd3tRK7Ez,0.43700000000000006,0
3898,Mareluna,Pino Daniele,https://open.spotify.com/track/2wqurs6VyYTvuGldrmbM6B,2001,12,0.512,https://api.spotify.com/v1/audio-analysis/2wqurs6VyYTvuGldrmbM6B,0.586,259480,0.818,2wqurs6VyYTvuGldrmbM6B,0.20600000000000002,2,0.20600000000000002,-7.2829999999999995,0,0.0343,172.217,4,https://api.spotify.com/v1/tracks/2wqurs6VyYTvuGldrmbM6B,audio_features,spotify:track:2wqurs6VyYTvuGldrmbM6B,0.682,0
3899,Jackie Junior [Junior Boys Remix],Sally Shapiro,https://open.spotify.com/track/75f73JONcp8TJkdHYvBd4Y,2008,3,0.000688,https://api.spotify.com/v1/audio-analysis/75f73JONcp8TJkdHYvBd4Y,0.768,305000,0.586,75f73JONcp8TJkdHYvBd4Y,0.7659999999999999,6,0.0681,-10.835999999999999,0,0.0407,108.991,4,https://api.spotify.com/v1/tracks/75f73JONcp8TJkdHYvBd4Y,audio_features,spotify:track:75f73JONcp8TJkdHYvBd4Y,0.304,0
3900,Ritual Mechanics,The Nommos,https://open.spotify.com/track/2tWOJMqv9YAEeHNrcJMd8V,2004,2,0.00031,https://api.spotify.com/v1/audio-analysis/2tWOJMqv9YAEeHNrcJMd8V,0.596,478867,0.98,2tWOJMqv9YAEeHNrcJMd8V,0.9079999999999999,9,0.17,-6.52,0,0.0845,145.004,4,https://api.spotify.com/v1/tracks/2tWOJMqv9YAEeHNrcJMd8V,audio_features,spotify:track:2tWOJMqv9YAEeHNrcJMd8V,0.7759999999999999,0
3901,Wem nutzt das schon,J.B.O.,https://open.spotify.com/track/4m2MtBlQweC6niwtVjB6R5,2002,13,0.000173,https://api.spotify.com/v1/audio-analysis/4m2MtBlQweC6niwtVjB6R5,0.594,221480,0.963,4m2MtBlQweC6niwtVjB6R5,0.000825,10,0.11699999999999999,-3.135,0,0.218,140.039,4,https://api.spotify.com/v1/tracks/4m2MtBlQweC6niwtVjB6R5,audio_features,spotify:track:4m2MtBlQweC6niwtVjB6R5,0.675,0
3902,Travelling,Bablicon,https://open.spotify.com/track/5zPq96OPhOFEDPmpPrHCEv,2001,0,0.879,https://api.spotify.com/v1/audio-analysis/5zPq96OPhOFEDPmpPrHCEv,0.41600000000000004,476867,0.36,5zPq96OPhOFEDPmpPrHCEv,0.708,8,0.172,-9.113999999999999,1,0.0337,133.67600000000002,4,https://api.spotify.com/v1/tracks/5zPq96OPhOFEDPmpPrHCEv,audio_features,spotify:track:5zPq96OPhOFEDPmpPrHCEv,0.0818,0
3903,A Crash of Rhinoceros,Carrie Newcomer,https://open.spotify.com/track/5feS0uf6g5WMkFtATgb2p7,2010,2,0.8,https://api.spotify.com/v1/audio-analysis/5feS0uf6g5WMkFtATgb2p7,0.44799999999999995,185040,0.46299999999999997,5feS0uf6g5WMkFtATgb2p7,0.0,2,0.314,-10.565,1,0.0979,172.475,4,https://api.spotify.com/v1/tracks/5feS0uf6g5WMkFtATgb2p7,audio_features,spotify:track:5feS0uf6g5WMkFtATgb2p7,0.7559999999999999,0
3904,Vaquera (I Want to be a Cowboy's Sweet Heart),Ha*Ash,https://open.spotify.com/track/5qxxDNIKl2k5HhSrbuJVNl,2005,24,0.35100000000000003,https://api.spotify.com/v1/audio-analysis/5qxxDNIKl2k5HhSrbuJVNl,0.5760000000000001,162360,0.698,5qxxDNIKl2k5HhSrbuJVNl,0.0,8,0.133,-4.249,1,0.0359,124.995,4,https://api.spotify.com/v1/tracks/5qxxDNIKl2k5HhSrbuJVNl,audio_features,spotify:track:5qxxDNIKl2k5HhSrbuJVNl,0.855,0
3905,Rainha Ginga,Waldemar Bastos,https://open.spotify.com/track/2fjTM4smJpdItBT4J6r72A,1998,7,0.26,https://api.spotify.com/v1/audio-analysis/2fjTM4smJpdItBT4J6r72A,0.431,320213,0.499,2fjTM4smJpdItBT4J6r72A,0.168,7,0.0992,-12.937000000000001,1,0.0367,91.29799999999999,4,https://api.spotify.com/v1/tracks/2fjTM4smJpdItBT4J6r72A,audio_features,spotify:track:2fjTM4smJpdItBT4J6r72A,0.537,0
3906,Les Culottes A Lollypop (Lollypop's Underwear),Savoy-Doucet Cajun Band,https://open.spotify.com/track/4Bve8RH0z5n3oyVjiopNOq,2000,0,0.8490000000000001,https://api.spotify.com/v1/audio-analysis/4Bve8RH0z5n3oyVjiopNOq,0.8140000000000001,160307,0.82,4Bve8RH0z5n3oyVjiopNOq,0.028999999999999998,7,0.096,-7.593999999999999,1,0.0518,97.334,4,https://api.spotify.com/v1/tracks/4Bve8RH0z5n3oyVjiopNOq,audio_features,spotify:track:4Bve8RH0z5n3oyVjiopNOq,0.9670000000000001,0
3907,Bois mes paroles,Svinkels,https://open.spotify.com/track/1qx1LFDQiz6Om04Np22amg,1999,10,0.151,https://api.spotify.com/v1/audio-analysis/1qx1LFDQiz6Om04Np22amg,0.81,268307,0.507,1qx1LFDQiz6Om04Np22amg,0.0,1,0.136,-10.078,1,0.342,93.208,4,https://api.spotify.com/v1/tracks/1qx1LFDQiz6Om04Np22amg,audio_features,spotify:track:1qx1LFDQiz6Om04Np22amg,0.813,0
3908,That Fire,Tanto Metro & Devonte,https://open.spotify.com/track/0v7WXUZeWNWk6l7lXksvEo,2001,20,0.0192,https://api.spotify.com/v1/audio-analysis/0v7WXUZeWNWk6l7lXksvEo,0.741,228440,0.644,0v7WXUZeWNWk6l7lXksvEo,4.34e-06,1,0.2,-7.07,1,0.135,97.95,4,https://api.spotify.com/v1/tracks/0v7WXUZeWNWk6l7lXksvEo,audio_features,spotify:track:0v7WXUZeWNWk6l7lXksvEo,0.42100000000000004,0
3909,Jiin Ma Jiin Ma,Orchestra Baobab,https://open.spotify.com/track/5vAXnZKf5R0RYFUa4KZULa,2002,21,0.606,https://api.spotify.com/v1/audio-analysis/5vAXnZKf5R0RYFUa4KZULa,0.677,366173,0.5479999999999999,5vAXnZKf5R0RYFUa4KZULa,9.33e-06,7,0.126,-10.197000000000001,0,0.0332,137.78,4,https://api.spotify.com/v1/tracks/5vAXnZKf5R0RYFUa4KZULa,audio_features,spotify:track:5vAXnZKf5R0RYFUa4KZULa,0.7140000000000001,0
3910,Plant Life,Androcell,https://open.spotify.com/track/237lTtCw12HVoJ9wBrJ08L,2004,12,0.00502,https://api.spotify.com/v1/audio-analysis/237lTtCw12HVoJ9wBrJ08L,0.755,461493,0.7070000000000001,237lTtCw12HVoJ9wBrJ08L,0.11800000000000001,6,0.205,-11.120999999999999,0,0.0551,164.032,4,https://api.spotify.com/v1/tracks/237lTtCw12HVoJ9wBrJ08L,audio_features,spotify:track:237lTtCw12HVoJ9wBrJ08L,0.8190000000000001,0
3911,Introduction,Allure,https://open.spotify.com/track/2gxgHQqMbEBfrq95LHpLzF,1997,4,0.113,https://api.spotify.com/v1/audio-analysis/2gxgHQqMbEBfrq95LHpLzF,0.76,104733,0.598,2gxgHQqMbEBfrq95LHpLzF,0.0,5,0.853,-8.987,0,0.24600000000000002,80.937,4,https://api.spotify.com/v1/tracks/2gxgHQqMbEBfrq95LHpLzF,audio_features,spotify:track:2gxgHQqMbEBfrq95LHpLzF,0.7929999999999999,0
3912,Be - Masi & Mello Re-Work,Steve Angello,https://open.spotify.com/track/1Om1Xg8F4skk7SF4vVYIrm,2008,10,0.0015,https://api.spotify.com/v1/audio-analysis/1Om1Xg8F4skk7SF4vVYIrm,0.782,523282,0.848,1Om1Xg8F4skk7SF4vVYIrm,0.8490000000000001,6,0.0875,-5.436,0,0.0591,128.037,4,https://api.spotify.com/v1/tracks/1Om1Xg8F4skk7SF4vVYIrm,audio_features,spotify:track:1Om1Xg8F4skk7SF4vVYIrm,0.33899999999999997,0
3913,Bulldog's Chicken Run,Renee Rosnes,https://open.spotify.com/track/1iMQPt6rWfCDfXS18tPH5a,2003,1,0.675,https://api.spotify.com/v1/audio-analysis/1iMQPt6rWfCDfXS18tPH5a,0.531,512000,0.655,1iMQPt6rWfCDfXS18tPH5a,0.78,10,0.0697,-9.908999999999999,0,0.0442,103.73700000000001,4,https://api.spotify.com/v1/tracks/1iMQPt6rWfCDfXS18tPH5a,audio_features,spotify:track:1iMQPt6rWfCDfXS18tPH5a,0.604,0
3914,The Future,The Van Jets,https://open.spotify.com/track/6MoBMGxrsitcJ48X4xuNY6,2010,13,0.0009960000000000001,https://api.spotify.com/v1/audio-analysis/6MoBMGxrsitcJ48X4xuNY6,0.225,210093,0.809,6MoBMGxrsitcJ48X4xuNY6,0.00671,0,0.245,-3.8739999999999997,1,0.0444,128.10299999999998,3,https://api.spotify.com/v1/tracks/6MoBMGxrsitcJ48X4xuNY6,audio_features,spotify:track:6MoBMGxrsitcJ48X4xuNY6,0.48100000000000004,0
3915,Compass,L-Vis 1990,https://open.spotify.com/track/2Wtt2BTPeUi02PipGyRkyp,2009,1,0.00028399999999999996,https://api.spotify.com/v1/audio-analysis/2Wtt2BTPeUi02PipGyRkyp,0.5,357921,0.6559999999999999,2Wtt2BTPeUi02PipGyRkyp,0.56,11,0.275,-8.008,0,0.0504,173.261,4,https://api.spotify.com/v1/tracks/2Wtt2BTPeUi02PipGyRkyp,audio_features,spotify:track:2Wtt2BTPeUi02PipGyRkyp,0.64,0
3916,Meilenweit (feat. Zoe),Laith Al-Deen,https://open.spotify.com/track/0AgeyGBMIJaMzPwPwVMyu5,2004,10,0.0282,https://api.spotify.com/v1/audio-analysis/0AgeyGBMIJaMzPwPwVMyu5,0.679,249382,0.648,0AgeyGBMIJaMzPwPwVMyu5,0.00125,4,0.292,-7.242000000000001,0,0.0359,93.99799999999999,4,https://api.spotify.com/v1/tracks/0AgeyGBMIJaMzPwPwVMyu5,audio_features,spotify:track:0AgeyGBMIJaMzPwPwVMyu5,0.594,0
3917,Roady,Fat Freddy's Drop,https://open.spotify.com/track/03Cu1d9U6Xrs27qPlk1ULx,2005,48,0.0723,https://api.spotify.com/v1/audio-analysis/03Cu1d9U6Xrs27qPlk1ULx,0.825,429960,0.43200000000000005,03Cu1d9U6Xrs27qPlk1ULx,0.00109,5,0.16399999999999998,-9.56,0,0.285,173.023,4,https://api.spotify.com/v1/tracks/03Cu1d9U6Xrs27qPlk1ULx,audio_features,spotify:track:03Cu1d9U6Xrs27qPlk1ULx,0.8420000000000001,0
3918,Bandido,Alberto Plaza,https://open.spotify.com/track/63cRF8dNJB0899JyKIub8A,2002,46,0.608,https://api.spotify.com/v1/audio-analysis/63cRF8dNJB0899JyKIub8A,0.6679999999999999,208067,0.387,63cRF8dNJB0899JyKIub8A,2.49e-05,9,0.345,-9.221,1,0.0261,130.037,4,https://api.spotify.com/v1/tracks/63cRF8dNJB0899JyKIub8A,audio_features,spotify:track:63cRF8dNJB0899JyKIub8A,0.505,0
3919,Ballad Of A Dead Man,Powderfinger,https://open.spotify.com/track/4X7UmCUjyvYxRqopEz3Lyn,2007,8,0.000204,https://api.spotify.com/v1/audio-analysis/4X7UmCUjyvYxRqopEz3Lyn,0.457,325080,0.654,4X7UmCUjyvYxRqopEz3Lyn,0.0793,2,0.115,-7.816,1,0.0367,124.845,4,https://api.spotify.com/v1/tracks/4X7UmCUjyvYxRqopEz3Lyn,audio_features,spotify:track:4X7UmCUjyvYxRqopEz3Lyn,0.23399999999999999,0
3920,Amor Porteno,Gotan Project,https://open.spotify.com/track/0nUz6ogQrBMDHkEdsTCXls,2008,26,0.33299999999999996,https://api.spotify.com/v1/audio-analysis/0nUz6ogQrBMDHkEdsTCXls,0.541,307653,0.305,0nUz6ogQrBMDHkEdsTCXls,0.207,11,0.0774,-11.9,0,0.0529,63.202,4,https://api.spotify.com/v1/tracks/0nUz6ogQrBMDHkEdsTCXls,audio_features,spotify:track:0nUz6ogQrBMDHkEdsTCXls,0.158,0
3921,Come Over,Afroman,https://open.spotify.com/track/4ybIQqt59FhjIqwyNCBHAS,2008,11,0.314,https://api.spotify.com/v1/audio-analysis/4ybIQqt59FhjIqwyNCBHAS,0.8420000000000001,212240,0.3,4ybIQqt59FhjIqwyNCBHAS,0.00528,5,0.109,-13.231,0,0.276,125.09700000000001,4,https://api.spotify.com/v1/tracks/4ybIQqt59FhjIqwyNCBHAS,audio_features,spotify:track:4ybIQqt59FhjIqwyNCBHAS,0.456,0
3922,It's Too Late Now,Long John Baldry,https://open.spotify.com/track/5to6PdSHhNYPYyppqwxzMA,1991,12,0.607,https://api.spotify.com/v1/audio-analysis/5to6PdSHhNYPYyppqwxzMA,0.494,235287,0.48100000000000004,5to6PdSHhNYPYyppqwxzMA,0.00591,8,0.22,-8.352,1,0.0243,83.23299999999999,4,https://api.spotify.com/v1/tracks/5to6PdSHhNYPYyppqwxzMA,audio_features,spotify:track:5to6PdSHhNYPYyppqwxzMA,0.6679999999999999,0
3923,Nou Ped Chimen,Kassav',https://open.spotify.com/track/2i504sC8WEJ8dt5hwOooav,2004,1,0.159,https://api.spotify.com/v1/audio-analysis/2i504sC8WEJ8dt5hwOooav,0.653,243227,0.9329999999999999,2i504sC8WEJ8dt5hwOooav,0.0016,6,0.0373,-6.68,1,0.0426,110.006,4,https://api.spotify.com/v1/tracks/2i504sC8WEJ8dt5hwOooav,audio_features,spotify:track:2i504sC8WEJ8dt5hwOooav,0.925,0
3924,Final Worship,Kites,https://open.spotify.com/track/5NbsoFa6o09P8AYXVBtVg9,2007,0,0.415,https://api.spotify.com/v1/audio-analysis/5NbsoFa6o09P8AYXVBtVg9,0.204,349693,0.995,5NbsoFa6o09P8AYXVBtVg9,0.429,5,0.985,-1.79,1,0.41600000000000004,114.34200000000001,4,https://api.spotify.com/v1/tracks/5NbsoFa6o09P8AYXVBtVg9,audio_features,spotify:track:5NbsoFa6o09P8AYXVBtVg9,0.0588,0
3925,Hip Length,Ursula 1000,https://open.spotify.com/track/7kGPr7Gabs6pRWQLzwRKQJ,1999,11,0.0116,https://api.spotify.com/v1/audio-analysis/7kGPr7Gabs6pRWQLzwRKQJ,0.858,227267,0.6409999999999999,7kGPr7Gabs6pRWQLzwRKQJ,0.174,1,0.317,-11.885,1,0.111,114.225,4,https://api.spotify.com/v1/tracks/7kGPr7Gabs6pRWQLzwRKQJ,audio_features,spotify:track:7kGPr7Gabs6pRWQLzwRKQJ,0.752,0
3926,Wave of Mutilation,Kristin Hersh,https://open.spotify.com/track/4raFrpR2kI3KQUIJm43AUj,2005,3,0.223,https://api.spotify.com/v1/audio-analysis/4raFrpR2kI3KQUIJm43AUj,0.618,191787,0.604,4raFrpR2kI3KQUIJm43AUj,0.193,5,0.0907,-8.189,1,0.0259,159.173,4,https://api.spotify.com/v1/tracks/4raFrpR2kI3KQUIJm43AUj,audio_features,spotify:track:4raFrpR2kI3KQUIJm43AUj,0.539,0
3927,Live at Solon Zwerge,Harry Pussy,https://open.spotify.com/track/1AppoCa89TpGjupL3hZC4y,2008,0,0.149,https://api.spotify.com/v1/audio-analysis/1AppoCa89TpGjupL3hZC4y,0.153,1074773,0.996,1AppoCa89TpGjupL3hZC4y,0.765,2,0.82,-3.0580000000000003,1,0.11800000000000001,106.473,4,https://api.spotify.com/v1/tracks/1AppoCa89TpGjupL3hZC4y,audio_features,spotify:track:1AppoCa89TpGjupL3hZC4y,0.0331,0
3928,Turn It Out,Death From Above 1979,https://open.spotify.com/track/0ZODh9hRWsFktyBT6SuttX,2004,30,1.55e-06,https://api.spotify.com/v1/audio-analysis/0ZODh9hRWsFktyBT6SuttX,0.436,159493,0.9620000000000001,0ZODh9hRWsFktyBT6SuttX,0.0542,1,0.059000000000000004,-5.667999999999999,1,0.11900000000000001,100.04299999999999,4,https://api.spotify.com/v1/tracks/0ZODh9hRWsFktyBT6SuttX,audio_features,spotify:track:0ZODh9hRWsFktyBT6SuttX,0.292,0
3929,Woke up This Morning (The Sopranos Mix),Alabama 3,https://open.spotify.com/track/1zRxId8yeo2i2d1A1U289h,1997,43,0.0952,https://api.spotify.com/v1/audio-analysis/1zRxId8yeo2i2d1A1U289h,0.631,243947,0.818,1zRxId8yeo2i2d1A1U289h,7.36e-06,1,0.934,-7.912000000000001,1,0.0576,89.39200000000001,4,https://api.spotify.com/v1/tracks/1zRxId8yeo2i2d1A1U289h,audio_features,spotify:track:1zRxId8yeo2i2d1A1U289h,0.49200000000000005,0
3930,Decorations,Bob Rivers,https://open.spotify.com/track/1mCpoa9H6Je5Q3Af1SbRWN,2000,10,0.59,https://api.spotify.com/v1/audio-analysis/1mCpoa9H6Je5Q3Af1SbRWN,0.415,138200,0.401,1mCpoa9H6Je5Q3Af1SbRWN,0.0,1,0.102,-7.417000000000001,1,0.0302,140.78,4,https://api.spotify.com/v1/tracks/1mCpoa9H6Je5Q3Af1SbRWN,audio_features,spotify:track:1mCpoa9H6Je5Q3Af1SbRWN,0.447,0
